-0.021846565;0.213887185;0;6.72E+05;1.31E+06
-0.043466978;0.210560262;0;6.52E+05;1.26E+06
0;0.215000004;0;6.94E+05;1.35E+06
-0.06463743;0.205053657;0;6.32E+05;1.22E+06
0.062411204;0.205742165;0;7.69E+05;1.51E+06
0.021073686;0.213964716;0;7.16E+05;1.40E+06
0.08227694;0.198634103;0;8.00E+05;1.58E+06
0.167187542;0.135178864;0;9.02E+05;1.79E+06
0.137120485;0.165598825;0;9.04E+05;1.80E+06
0.119968586;0.178416759;0;8.72E+05;1.73E+06
0.190637976;0.099409066;0;8.30E+05;1.64E+06
0.198634103;0.08227694;0;8.00E+05;1.58E+06
0.205094233;0.06450858;0;7.72E+05;1.52E+06
0.210990295;-0.041329097;0;6.54E+05;1.27E+06
0.214054883;-0.020137223;0;6.74E+05;1.31E+06
0.213805333;0.022633553;0;7.18E+05;1.41E+06
0.198634103;-0.08227694;0;6.17E+05;1.19E+06
0.135178864;-0.167187542;0;5.33E+05;1.01E+06
0.15113838;-0.152912349;0;5.49E+05;1.05E+06
0.178416759;-0.119968586;0;5.82E+05;1.12E+06
0.099409066;-0.190637976;0;4.99E+05;9.42E+05
0.08227694;-0.198634103;0;4.84E+05;9.10E+05
0.06450858;-0.205094233;0;4.68E+05;8.76E+05
-0.041329097;-0.210990295;0;3.60E+05;6.48E+05
-0.020137223;-0.214054883;0;3.85E+05;7.01E+05
0.022633553;-0.213805333;0;4.29E+05;7.95E+05
-0.08227694;-0.198634103;0;3.00E+05;5.23E+05
-0.167187542;-0.135178864;0;1.99E+05;3.09E+05
-0.137120485;-0.165598825;0;1.96E+05;3.02E+05
-0.119968586;-0.178416759;0;2.29E+05;3.72E+05
-0.190637976;-0.099409066;0;2.70E+05;4.58E+05
-0.198634103;-0.08227694;0;3.00E+05;5.23E+05
-0.205094233;-0.06450858;0;3.28E+05;5.82E+05
-0.210990295;0.041329097;0;4.47E+05;8.32E+05
-0.214996338;-0.001254386;0;4.05E+05;7.44E+05
-0.213805333;-0.022633553;0;3.82E+05;6.95E+05
-0.198634103;0.08227694;0;4.84E+05;9.10E+05
-0.135108516;0.167244405;0;5.68E+05;1.09E+06
-0.165564209;0.137162298;0;5.35E+05;1.02E+06
-0.178396568;0.119998612;0;5.18E+05;9.82E+05
-0.099296756;0.190696493;0;6.01E+05;1.16E+06
-0.082280837;0.198632479;0;6.17E+05;1.19E+06
0.115696698;0.1263033;0;1.00E+06;2.00E+06
0.113499999;0.120999999;0;1.00E+06;2.00E+06
0.115696698;0.115696698;0;1.00E+06;2.00E+06
0.120999999;0.113499999;0;1.00E+06;2.00E+06
0.1263033;0.115696698;0;1.00E+06;2.00E+06
0.1285;0.120999999;0;1.00E+06;2.00E+06
0.1263033;0.1263033;0;1.00E+06;2.00E+06
0.120999999;0.1285;0;1.00E+06;2.00E+06
-0.115696698;-0.1263033;0;1.00E+05;1.00E+05
-0.113499999;-0.120999999;0;1.00E+05;1.00E+05
-0.115696698;-0.115696698;0;1.00E+05;1.00E+05
-0.120999999;-0.113499999;0;1.00E+05;1.00E+05
-0.1263033;-0.115696698;0;1.00E+05;1.00E+05
-0.1285;-0.120999999;0;1.00E+05;1.00E+05
-0.1263033;-0.1263033;0;1.00E+05;1.00E+05
-0.120999999;-0.1285;0;1.00E+05;1.00E+05
0.041944418;0.210868835;0;7.41E+05;1.45E+06
0.179804459;0.117878564;0;8.68E+05;1.72E+06
0.152912349;0.15113838;0;9.20E+05;1.83E+06
0.101626761;0.189465046;0;8.35E+05;1.65E+06
0.205832988;-0.062111046;0;6.35E+05;1.23E+06
0.214996338;0.001254386;0;6.95E+05;1.36E+06
0.210493684;0.043788225;0;7.44E+05;1.46E+06
0.117878564;-0.179804459;0;5.16E+05;9.78E+05
0.165598825;-0.137120485;0;5.66E+05;1.08E+06
0.189465046;-0.101626761;0;5.99E+05;1.15E+06
-0.062111046;-0.205832988;0;3.32E+05;5.89E+05
0.001254386;-0.214996338;0;4.08E+05;7.50E+05
0.043788225;-0.210493684;0;4.49E+05;8.37E+05
-0.179804459;-0.117878564;0;2.32E+05;3.79E+05
-0.152912349;-0.15113838;0;1.82E+05;2.73E+05
-0.101626761;-0.189465046;0;2.65E+05;4.49E+05
-0.205832988;0.062111046;0;4.66E+05;8.72E+05
-0.214054883;0.020137223;0;4.27E+05;7.90E+05
-0.210493684;-0.043788225;0;3.57E+05;6.42E+05
-0.117787763;0.17986396;0;5.84E+05;1.12E+06
-0.151086912;0.152963221;0;5.51E+05;1.05E+06
-0.189456493;0.101642706;0;5.01E+05;9.47E+05
0.116617978;0.136677563;0;9.41E+05;1.87E+06
-0.1178784;-0.136741415;0;1.58E+05;2.23E+05
0.108700827;0.128874138;0;9.39E+05;1.87E+06
0.124851003;0.105300523;0;9.26E+05;1.84E+06
-0.109146699;-0.128629893;0;1.58E+05;2.22E+05
-0.12658304;-0.105422996;0;1.75E+05;2.59E+05
0.141196698;0.12405362;0;9.34E+05;1.86E+06
0.109181926;0.117710859;0;9.50E+05;1.89E+06
0.114132091;0.106204122;0;9.19E+05;1.83E+06
-0.109356977;-0.117595159;0;1.49E+05;2.04E+05
-0.114708878;-0.105928265;0;1.81E+05;2.71E+05
0.133017167;0.11144273;0;9.43E+05;1.88E+06
-0.128742203;-0.130045354;0;1.30E+05;1.63E+05
0.129962042;0.133408457;0;9.56E+05;1.91E+06
0.124707639;0.141116962;0;9.34E+05;1.86E+06
-0.130457714;-0.139452234;0;1.63E+05;2.33E+05
0.10100209;0.137696341;0;8.90E+05;1.77E+06
-0.102036983;-0.136921376;0;2.06E+05;3.23E+05
0.129811138;0.108525231;0;9.37E+05;1.87E+06
-0.132143036;-0.110399716;0;1.61E+05;2.29E+05
-0.109757237;-0.110186122;0;1.78E+05;2.65E+05
0.109515056;0.110325396;0;9.22E+05;1.83E+06
0.108313166;0.122244917;0;9.47E+05;1.89E+06
-0.108549573;-0.122050807;0;1.51E+05;2.08E+05
0.11864116;0.100710139;0;9.00E+05;1.79E+06
-0.120125555;-0.09986309;0;2.03E+05;3.18E+05
-0.140087813;-0.122882031;0;1.61E+05;2.28E+05
0.15281637;0.122771598;0;9.07E+05;1.80E+06
0.140648738;0.132217854;0;9.35E+05;1.86E+06
0.104706235;0.11511711;0;9.14E+05;1.82E+06
-0.104926705;-0.114956625;0;1.85E+05;2.80E+05
-0.108488843;-0.100465372;0;2.25E+05;3.63E+05
0.107827738;0.100808851;0;8.75E+05;1.74E+06
0.10140726;0.129122525;0;9.02E+05;1.79E+06
-0.102084987;-0.128650144;0;1.95E+05;3.01E+05
-0.103282847;-0.105621628;0;2.22E+05;3.58E+05
0.102873854;0.105803162;0;8.77E+05;1.74E+06
0.101791024;0.121620342;0;9.06E+05;1.80E+06
-0.102163143;-0.121297389;0;1.93E+05;2.96E+05
-0.113711238;-0.095010817;0;2.34E+05;3.84E+05
0.112739332;0.095988706;0;8.68E+05;1.72E+06
0.094260126;0.135678753;0;8.69E+05;1.72E+06
-0.09568917;-0.134959415;0;2.26E+05;3.66E+05
-0.144560799;-0.112090208;0;1.91E+05;2.93E+05
0.13992171;0.107051969;0;9.06E+05;1.80E+06
0.093773946;0.128842726;0;8.70E+05;1.73E+06
-0.094734557;-0.128342554;0;2.26E+05;3.67E+05
-0.102245025;-0.094438978;0;2.60E+05;4.39E+05
0.101539776;0.094466709;0;8.38E+05;1.66E+06
0.097897872;0.111814618;0;8.73E+05;1.73E+06
-0.098115549;-0.111559972;0;2.26E+05;3.67E+05
-0.125188619;-0.092077479;0;2.36E+05;3.87E+05
0.122437775;0.094356649;0;8.73E+05;1.73E+06
0.109657377;0.149057433;0;8.93E+05;1.77E+06
-0.110437207;-0.148446143;0;2.05E+05;3.21E+05
0.144190937;0.145031586;0;9.23E+05;1.84E+06
-0.140414253;-0.145329997;0;1.78E+05;2.64E+05
-0.148191422;-0.133202016;0;1.81E+05;2.70E+05
-0.132383987;-0.09786842;0;2.15E+05;3.44E+05
0.128695145;0.097874597;0;8.87E+05;1.76E+06
0.093150146;0.119806349;0;8.65E+05;1.71E+06
-0.093295723;-0.119352229;0;2.35E+05;3.85E+05
0.087537341;0.14045006;0;8.46E+05;1.67E+06
-0.09045776;-0.139322996;0;2.45E+05;4.06E+05
-0.096796699;-0.100938059;0;2.57E+05;4.31E+05
0.096159063;0.101033829;0;8.42E+05;1.67E+06
-0.11739967;-0.087154761;0;2.59E+05;4.35E+05
0.116476618;0.089638636;0;8.49E+05;1.68E+06
0.094400629;0.156147316;0;8.51E+05;1.69E+06
-0.095667012;-0.154200003;0;2.44E+05;4.04E+05
-0.145945743;-0.097352132;0;2.31E+05;3.77E+05
0.149482116;0.097428188;0;8.65E+05;1.71E+06
0.129138887;0.153935015;0;9.11E+05;1.81E+06
-0.127685204;-0.155884624;0;1.94E+05;2.98E+05
0.153284222;0.110943802;0;8.89E+05;1.77E+06
-0.148623571;-0.121903002;0;1.85E+05;2.80E+05
0.086162239;0.13034755;0;8.44E+05;1.67E+06
-0.087882638;-0.130228296;0;2.51E+05;4.19E+05
-0.153216332;-0.105962567;0;2.21E+05;3.55E+05
0.168235853;0.108018212;0;8.64E+05;1.71E+06
-0.15306291;-0.088400148;0;2.60E+05;4.38E+05
0.149354801;0.082777351;0;8.29E+05;1.64E+06
-0.109269477;-0.085322477;0;2.75E+05;4.69E+05
0.109295428;0.086497858;0;8.29E+05;1.64E+06
-0.130203024;-0.083261095;0;2.65E+05;4.48E+05
0.125272974;0.088937655;0;8.53E+05;1.69E+06
0.083960116;0.149730355;0;8.32E+05;1.65E+06
-0.086986207;-0.147175804;0;2.59E+05;4.36E+05
0.090833366;0.107291408;0;8.39E+05;1.66E+06
-0.09115807;-0.106875733;0;2.61E+05;4.40E+05
-0.13622573;-0.074257329;0;2.89E+05;5.00E+05
0.140379012;0.082167663;0;8.31E+05;1.64E+06
0.080525011;0.120417833;0;8.23E+05;1.63E+06
0.074898973;0.137441918;0;8.12E+05;1.60E+06
-0.079002053;-0.121086702;0;2.82E+05;4.84E+05
-0.0826675;-0.137735143;0;2.67E+05;4.53E+05
-0.09068042;-0.096130468;0;2.85E+05;4.90E+05
0.089314632;0.096203856;0;8.12E+05;1.60E+06
-0.120144844;-0.076041475;0;2.90E+05;5.02E+05
0.121169731;0.081781082;0;8.27E+05;1.64E+06
-0.160133407;-0.117512867;0;2.11E+05;3.35E+05
-0.095528811;-0.09238065;0;2.82E+05;4.83E+05
0.094375417;0.092064001;0;8.15E+05;1.61E+06
-0.150670528;-0.071052752;0;2.98E+05;5.18E+05
0.148257121;0.072073743;0;8.05E+05;1.59E+06
0.077165067;0.128599629;0;8.17E+05;1.61E+06
-0.080001198;-0.130940393;0;2.75E+05;4.69E+05
0.073139198;0.146412358;0;8.08E+05;1.59E+06
-0.082902506;-0.152677774;0;2.72E+05;4.64E+05
0.084121056;0.164941788;0;8.23E+05;1.63E+06
-0.086248793;-0.161002144;0;2.70E+05;4.59E+05
-0.128199413;-0.067148037;0;3.09E+05;5.41E+05
0.130688012;0.071899504;0;8.04E+05;1.59E+06
-0.084266126;-0.10104695;0;2.92E+05;5.05E+05
0.083660349;0.102213353;0;8.09E+05;1.60E+06
-0.108832486;-0.076994926;0;2.99E+05;5.19E+05
0.110790014;0.078945614;0;8.09E+05;1.60E+06
-0.094031654;-0.086969771;0;2.98E+05;5.17E+05
0.092820071;0.085932702;0;7.98E+05;1.57E+06
-0.101433672;-0.085952498;0;2.86E+05;4.93E+05
0.101234801;0.085769802;0;8.13E+05;1.61E+06
-0.114119351;-0.065112807;0;3.23E+05;5.71E+05
0.121104859;0.071743883;0;7.99E+05;1.58E+06
-0.169490546;-0.084551811;0;2.79E+05;4.78E+05
0.155446023;0.072116248;0;8.04E+05;1.59E+06
0.062060673;0.133901343;0;7.81E+05;1.54E+06
-0.078673489;-0.142566055;0;2.79E+05;4.77E+05
-0.073899344;-0.161613867;0;2.95E+05;5.13E+05
-0.142370328;-0.064388707;0;3.12E+05;5.47E+05
0.139830932;0.071959555;0;8.06E+05;1.59E+06
-0.085446261;-0.113392353;0;2.69E+05;4.58E+05
0.08562538;0.113895185;0;8.32E+05;1.65E+06
0.068192445;0.124475844;0;7.92E+05;1.56E+06
-0.071088187;-0.125080153;0;3.01E+05;5.24E+05
-0.078364477;-0.107093684;0;2.98E+05;5.18E+05
0.078199461;0.109022222;0;8.04E+05;1.59E+06
-0.099809825;-0.078418218;0;3.08E+05;5.38E+05
0.101142295;0.077604517;0;7.93E+05;1.56E+06
-0.072094135;-0.113548271;0;3.07E+05;5.37E+05
0.073039182;0.116295516;0;7.98E+05;1.57E+06
-0.105471976;-0.0682832;0;3.24E+05;5.73E+05
0.111302003;0.070436508;0;7.88E+05;1.55E+06
-0.175776914;-0.070682228;0;3.07E+05;5.36E+05
-0.161791608;-0.096653536;0;2.50E+05;4.16E+05
0.15912582;0.080029063;0;8.19E+05;1.62E+06
0.170558035;0.071983077;0;7.98E+05;1.57E+06
-0.165523648;-0.065708503;0;3.12E+05;5.47E+05
0.148983747;0.061899766;0;7.84E+05;1.54E+06
-0.121133156;-0.059126161;0;3.31E+05;5.88E+05
0.1301108;0.062508218;0;7.81E+05;1.54E+06
-0.070203334;-0.134517446;0;3.00E+05;5.22E+05
0.062556543;0.144853339;0;7.85E+05;1.55E+06
-0.062978961;-0.15587911;0;3.15E+05;5.55E+05
-0.086442992;-0.089700081;0;3.08E+05;5.38E+05
0.083067469;0.088955089;0;7.84E+05;1.54E+06
0.09239997;0.176298633;0;8.30E+05;1.64E+06
-0.092246234;-0.173762128;0;2.68E+05;4.56E+05
-0.065774806;-0.106653094;0;3.29E+05;5.83E+05
0.06530492;0.111302711;0;7.75E+05;1.52E+06
-0.077124983;-0.093108729;0;3.22E+05;5.68E+05
0.076584488;0.096896969;0;7.83E+05;1.54E+06
-0.084559195;-0.082997173;0;3.25E+05;5.74E+05
0.083005443;0.079690382;0;7.67E+05;1.51E+06
-0.108769678;-0.057029333;0;3.45E+05;6.18E+05
0.120893516;0.062641047;0;7.77E+05;1.53E+06
0.101134077;0.068871662;0;7.72E+05;1.52E+06
-0.17994006;-0.091983944;0;2.73E+05;4.66E+05
0.171012193;0.086724244;0;8.24E+05;1.63E+06
0.060342394;0.118858241;0;7.70E+05;1.51E+06
-0.059428897;-0.112209044;0;3.38E+05;6.02E+05
0.04993207;0.136407033;0;7.57E+05;1.49E+06
-0.066058219;-0.145326272;0;3.08E+05;5.40E+05
-0.169417962;-0.052622948;0;3.36E+05;5.97E+05
0.067538589;0.168766603;0;7.91E+05;1.56E+06
-0.056685556;-0.164629847;0;3.28E+05;5.81E+05
-0.148212284;-0.053429075;0;3.34E+05;5.93E+05
0.139443621;0.061938923;0;7.83E+05;1.54E+06
-0.077129684;-0.084555581;0;3.36E+05;5.98E+05
0.074036077;0.08574041;0;7.60E+05;1.49E+06
-0.101308033;-0.060363285;0;3.46E+05;6.20E+05
0.111717306;0.061598331;0;7.67E+05;1.51E+06
-0.071358934;-0.100340754;0;3.24E+05;5.73E+05
0.07077913;0.104065932;0;7.80E+05;1.54E+06
-0.088914014;-0.073242948;0;3.36E+05;5.99E+05
0.089306913;0.067466222;0;7.53E+05;1.48E+06
-0.055970781;-0.105747379;0;3.51E+05;6.29E+05
-0.126919165;-0.051311888;0;3.44E+05;6.15E+05
0.129176706;0.053640325;0;7.62E+05;1.50E+06
0.056387767;0.12550202;0;7.66E+05;1.51E+06
-0.057109367;-0.1280808;0;3.32E+05;5.90E+05
-0.180540606;-0.055423759;0;3.33E+05;5.92E+05
0.174893767;0.053910852;0;7.66E+05;1.51E+06
-0.160988837;-0.051232405;0;3.37E+05;6.00E+05
0.149080396;0.050596915;0;7.62E+05;1.50E+06
0.056772973;0.15787062;0;7.73E+05;1.52E+06
-0.048951473;-0.15280965;0;3.41E+05;6.09E+05
0.074697711;0.183958039;0;7.97E+05;1.57E+06
-0.071757324;-0.17801097;0;3.06E+05;5.34E+05
-0.092671603;-0.0619784;0;3.53E+05;6.35E+05
0.092989393;0.057689432;0;7.39E+05;1.45E+06
-0.076567262;-0.078143701;0;3.48E+05;6.23E+05
-0.067236446;-0.088440351;0;3.49E+05;6.26E+05
0.069006786;0.092177548;0;7.60E+05;1.49E+06
-0.059275407;-0.100423254;0;3.50E+05;6.27E+05
0.057395179;0.106095724;0;7.53E+05;1.48E+06
-0.103785463;-0.050240092;0;3.64E+05;6.57E+05
0.120829031;0.054411594;0;7.59E+05;1.49E+06
-0.051903546;-0.11543709;0;3.50E+05;6.29E+05
0.051878981;0.114232905;0;7.49E+05;1.47E+06
0.052413605;0.147084385;0;7.65E+05;1.50E+06
-0.170208067;-0.038518086;0;3.58E+05;6.44E+05
0.160080075;0.035227355;0;7.37E+05;1.44E+06
-0.045941226;-0.140502691;0;3.49E+05;6.26E+05
0.05078394;0.175721481;0;7.61E+05;1.50E+06
-0.039551482;-0.155361325;0;3.57E+05;6.43E+05
0.056459695;0.190351233;0;7.66E+05;1.51E+06
-0.140278608;-0.048033007;0;3.45E+05;6.18E+05
0.13844122;0.051925622;0;7.62E+05;1.50E+06
-0.054385394;-0.186561361;0;3.36E+05;5.98E+05
-0.06338653;-0.094277926;0;3.49E+05;6.25E+05
0.063159689;0.098945491;0;7.57E+05;1.49E+06
-0.069994167;-0.082909517;0;3.52E+05;6.32E+05
0.067627706;0.081035234;0;7.41E+05;1.45E+06
-0.082866378;-0.065178916;0;3.61E+05;6.50E+05
0.080307104;0.060559802;0;7.28E+05;1.43E+06
-0.049899761;-0.105290987;0;3.63E+05;6.55E+05
0.043425445;0.108321995;0;7.28E+05;1.43E+06
-0.09877228;-0.053907458;0;3.62E+05;6.53E+05
0.104220584;0.05029783;0;7.37E+05;1.44E+06
0.046685454;0.124538884;0;7.46E+05;1.46E+06
-0.044685587;-0.128063753;0;3.57E+05;6.42E+05
-0.119195275;-0.044444658;0;3.62E+05;6.53E+05
0.126778677;0.045241356;0;7.44E+05;1.46E+06
0.034038961;0.17948778;0;7.36E+05;1.44E+06
